date,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar)
2020/2/22 18:10,992.11,10.81,284.61,1.63,52.95,12.98
2020/2/22 18:20,992.2,10.81,284.61,2.06,54.62,12.98
2020/2/22 18:30,992.4,10.79,284.57,1.97,54.35,12.96
2020/2/22 18:40,992.69,10.74,284.5,2.2,55.44,12.92
2020/2/22 18:50,992.66,10.72,284.48,2.38,56.22,12.9
2020/2/22 19:00,992.71,10.67,284.42,2.46,56.75,12.86
2020/2/22 19:10,992.92,10.6,284.34,2.58,57.48,12.8
2020/2/22 19:20,992.96,10.46,284.19,2.68,58.45,12.68
2020/2/22 19:30,992.95,10.34,284.07,2.73,59.11,12.58
2020/2/22 19:40,993.12,10.22,283.94,2.78,59.8,12.48
2020/2/22 19:50,992.98,10.19,283.92,2.79,59.99,12.45
2020/2/22 20:00,992.95,10.16,283.89,2.82,60.25,12.43
2020/2/22 20:10,992.86,10.14,283.88,2.83,60.35,12.41
2020/2/22 20:20,992.9,10.11,283.85,2.86,60.62,12.38
2020/2/22 20:30,992.84,10.08,283.82,2.84,60.64,12.36
2020/2/22 20:40,992.78,10.07,283.82,2.9,60.93,12.35
2020/2/22 20:50,992.68,10.06,283.82,2.95,61.19,12.34
2020/2/22 21:00,992.65,10.04,283.8,2.95,61.3,12.33
2020/2/22 21:10,992.69,10.01,283.76,2.94,61.37,12.3
2020/2/22 21:20,992.91,10,283.74,3.01,61.7,12.29
2020/2/22 21:30,992.89,9.94,283.68,3.14,62.53,12.24
2020/2/22 21:40,992.85,9.91,283.65,3.25,63.16,12.22
2020/2/22 21:50,992.9,9.95,283.69,3.34,63.39,12.25
2020/2/22 22:00,992.92,10.02,283.76,3.44,63.54,12.31
2020/2/22 22:10,992.93,10.01,283.75,3.48,63.74,12.3
2020/2/22 22:20,992.83,10.01,283.75,3.59,64.25,12.3
2020/2/22 22:30,992.66,9.95,283.71,3.74,65.2,12.25
2020/2/22 22:40,992.64,9.85,283.61,3.91,66.42,12.17
2020/2/22 22:50,992.65,9.72,283.48,4.07,67.79,12.06
2020/2/22 23:00,992.64,9.68,283.44,4.19,68.54,12.03
2020/2/22 23:10,992.54,9.69,283.46,4.21,68.58,12.04
2020/2/22 23:20,992.42,9.77,283.55,4.21,68.2,12.11
2020/2/22 23:30,992.35,9.81,283.59,4.18,67.91,12.14
2020/2/22 23:40,992.29,9.81,283.6,4.16,67.79,12.14
2020/2/22 23:50,992.36,9.83,283.61,4.21,67.94,12.15
2020/2/23 0:00,992.41,9.83,283.61,4.28,68.28,12.15
2020/2/23 0:10,992.3,9.87,283.66,4.35,68.45,12.19
2020/2/23 0:20,992.25,9.88,283.67,4.38,68.55,12.2
2020/2/23 0:30,992.35,9.85,283.63,4.39,68.74,12.17
2020/2/23 0:40,992.37,9.87,283.65,4.43,68.82,12.19
2020/2/23 0:50,992.38,9.71,283.49,4.68,70.8,12.06
2020/2/23 1:00,992.42,9.45,283.23,4.95,73.4,11.85
2020/2/23 1:10,992.34,9.41,283.19,4.95,73.6,11.82
2020/2/23 1:20,992.19,9.53,283.32,4.79,72.2,11.91
2020/2/23 1:30,992.1,9.69,283.49,4.7,71,12.04
2020/2/23 1:40,992.15,9.81,283.61,4.68,70.3,12.14
2020/2/23 1:50,992.45,9.82,283.59,4.67,70.2,12.15
2020/2/23 2:00,992.48,9.83,283.6,4.67,70.2,12.15
2020/2/23 2:10,992.58,9.83,283.59,4.65,70.1,12.15
2020/2/23 2:20,992.54,9.76,283.53,4.71,70.7,12.1
2020/2/23 2:30,992.56,9.74,283.5,4.75,71,12.08
2020/2/23 2:40,992.46,9.7,283.47,4.79,71.4,12.05
2020/2/23 2:50,992.47,9.67,283.44,4.84,71.8,12.02
2020/2/23 3:00,992.5,9.61,283.38,4.84,72.1,11.98
2020/2/23 3:10,992.36,9.6,283.38,4.84,72.1,11.97
2020/2/23 3:20,991.8,9.5,283.33,4.84,72.6,11.89
2020/2/23 3:30,991.74,9.48,283.31,4.84,72.7,11.87
2020/2/23 3:40,991.66,9.52,283.36,4.78,72.2,11.9
2020/2/23 3:50,991.41,9.52,283.38,4.74,72,11.9
2020/2/23 4:00,991.85,9.53,283.35,4.75,72,11.91
2020/2/23 4:10,991.81,9.53,283.36,4.75,72,11.91
2020/2/23 4:20,991.63,9.47,283.31,4.77,72.4,11.86
2020/2/23 4:30,991.7,9.43,283.26,4.81,72.8,11.83
2020/2/23 4:40,991.72,9.41,283.24,4.85,73.1,11.82
2020/2/23 4:50,991.67,9.34,283.18,4.82,73.3,11.76
2020/2/23 5:00,991.62,9.44,283.28,4.52,71.3,11.84
2020/2/23 5:10,991.63,9.4,283.24,4.56,71.7,11.81
2020/2/23 5:20,991.51,9.14,282.99,4.71,73.7,11.6
2020/2/23 5:30,991.54,8.96,282.81,4.74,74.8,11.46
2020/2/23 5:40,991.57,8.88,282.72,4.72,75.1,11.4
2020/2/23 5:50,991.62,8.91,282.75,4.62,74.4,11.42
2020/2/23 6:00,991.49,9,282.85,4.51,73.4,11.49
2020/2/23 6:10,991.32,8.98,282.84,4.53,73.6,11.48
2020/2/23 6:20,991.13,8.94,282.82,4.55,73.9,11.45
2020/2/23 6:30,990.86,8.88,282.78,4.49,73.9,11.4
2020/2/23 6:40,990.58,8.87,282.79,4.48,73.9,11.39
2020/2/23 6:50,990.62,8.83,282.75,4.45,73.9,11.36
2020/2/23 7:00,990.54,8.81,282.74,4.45,74,11.35
2020/2/23 7:10,990.35,8.84,282.78,4.44,73.8,11.37
2020/2/23 7:20,990.21,8.79,282.74,4.45,74.1,11.33
2020/2/23 7:30,990.21,8.7,282.65,4.55,75.1,11.26
2020/2/23 7:40,990.36,8.6,282.54,4.72,76.5,11.19
2020/2/23 7:50,990.12,8.47,282.43,4.9,78.2,11.09
2020/2/23 8:00,989.9,8.3,282.28,5.03,79.8,10.96
2020/2/23 8:10,989.62,8.37,282.37,5.02,79.4,11.01
2020/2/23 8:20,989.6,8.54,282.54,4.95,78.1,11.14
2020/2/23 8:30,989.5,8.68,282.69,4.85,76.8,11.25
2020/2/23 8:40,989.02,8.74,282.79,4.81,76.3,11.29
2020/2/23 8:50,988.56,8.74,282.83,4.83,76.4,11.29
2020/2/23 9:00,988.62,8.74,282.82,4.93,76.9,11.29
2020/2/23 9:10,988.41,8.74,282.84,5,77.3,11.29
2020/2/23 9:20,988.11,8.66,282.79,5.14,78.5,11.23
2020/2/23 9:30,987.81,8.54,282.69,5.23,79.6,11.14
2020/2/23 9:40,987.6,8.38,282.55,5.39,81.4,11.02
2020/2/23 9:50,987.38,8.32,282.5,5.47,82.2,10.97
2020/2/23 10:00,987.15,8.34,282.54,5.51,82.3,10.99
2020/2/23 10:10,986.84,8.35,282.58,5.48,82.1,11
2020/2/23 10:20,986.48,8.34,282.6,5.49,82.2,10.99
2020/2/23 10:30,986.01,8.33,282.63,5.52,82.4,10.98
2020/2/23 10:40,985.61,8.38,282.71,5.32,81,11.02
2020/2/23 10:50,985.25,8.46,282.82,5.33,80.6,11.08
2020/2/23 11:00,984.66,8.47,282.88,5.41,81,11.09
2020/2/23 11:10,984.24,8.53,282.97,5.48,81.1,11.13
2020/2/23 11:20,983.87,8.64,283.11,5.57,81,11.22
2020/2/23 11:30,983.66,8.88,283.37,5.66,80.2,11.4
2020/2/23 11:40,983.41,9.2,283.71,5.85,79.5,11.65
2020/2/23 11:50,983.26,9.46,283.99,6.03,79.1,11.86
2020/2/23 12:00,982.88,9.88,284.44,6.25,78.1,12.2
2020/2/23 12:10,982.48,10.27,284.87,6.41,76.9,12.52
2020/2/23 12:20,982.2,10.58,285.2,6.58,76.2,12.78
2020/2/23 12:30,982.05,10.79,285.42,6.74,76,12.96
2020/2/23 12:40,981.62,11.04,285.71,6.87,75.4,13.18
2020/2/23 12:50,981.35,11.28,285.98,7.02,75,13.39
2020/2/23 13:00,981,11.57,286.3,7.18,74.4,13.65
2020/2/23 13:10,980.88,11.93,286.67,7.28,73.1,13.98
2020/2/23 13:20,980.78,12.21,286.96,7.28,71.8,14.24
2020/2/23 13:30,980.42,12.23,287.01,7.32,71.9,14.26
2020/2/23 13:40,980.28,12.32,287.11,7.35,71.6,14.34
2020/2/23 13:50,980.39,12.44,287.22,7.38,71.2,14.46
2020/2/23 14:00,980.2,12.41,287.21,7.43,71.6,14.43
2020/2/23 14:10,980.19,12.39,287.19,7.46,71.8,14.41
2020/2/23 14:20,980.1,12.44,287.25,7.5,71.8,14.46
2020/2/23 14:30,980.05,12.59,287.4,7.57,71.4,14.6
2020/2/23 14:40,980,12.72,287.54,7.63,71.1,14.73
2020/2/23 14:50,979.86,12.76,287.59,7.63,70.9,14.76
2020/2/23 15:00,979.66,12.84,287.69,7.7,70.9,14.84
2020/2/23 15:10,979.63,12.81,287.66,7.8,71.5,14.81
2020/2/23 15:20,979.51,12.88,287.74,7.8,71.2,14.88
2020/2/23 15:30,979.59,12.96,287.81,7.76,70.6,14.96
2020/2/23 15:40,979.6,13,287.85,7.77,70.5,15
2020/2/23 15:50,979.66,13,287.85,7.79,70.6,15
2020/2/23 16:00,979.6,12.95,287.8,7.75,70.6,14.95
2020/2/23 16:10,979.65,12.99,287.84,7.74,70.4,14.99
2020/2/23 16:20,979.57,12.98,287.83,7.69,70.2,14.98
2020/2/23 16:30,979.65,12.93,287.78,7.71,70.5,14.93
2020/2/23 16:40,979.81,12.9,287.73,7.72,70.7,14.9
2020/2/23 16:50,979.73,12.77,287.61,7.78,71.6,14.77
2020/2/23 17:00,979.82,12.56,287.39,7.82,72.8,14.57
2020/2/23 17:10,979.84,12.47,287.3,7.75,72.9,14.49
2020/2/23 17:20,979.83,12.39,287.22,7.76,73.3,14.41
2020/2/23 17:30,979.81,12.33,287.16,7.64,73,14.35
2020/2/23 17:40,979.68,12.31,287.15,7.6,72.9,14.33
2020/2/23 17:50,979.75,12.12,286.95,7.74,74.5,14.16
2020/2/23 18:00,979.59,12.05,286.9,7.61,74.2,14.09
2020/2/23 18:10,979.51,12.17,287.02,7.51,73.1,14.2
2020/2/23 18:20,979.49,12.16,287.02,7.56,73.4,14.19
2020/2/23 18:30,979.63,12.01,286.85,7.63,74.5,14.05
2020/2/23 18:40,979.8,12,286.83,7.7,74.9,14.04
2020/2/23 18:50,980.08,11.55,286.35,7.87,78.1,13.63
2020/2/23 19:00,980.26,11.63,286.42,7.9,77.8,13.7
2020/2/23 19:10,980.54,11.47,286.23,8,79.2,13.56
2020/2/23 19:20,981.16,11.07,285.78,8.18,82.3,13.2
2020/2/23 19:30,982.35,10.2,284.81,7.87,85.4,12.46
2020/2/23 19:40,982.76,9.13,283.7,6.58,84,11.59
2020/2/23 19:50,983.26,8.66,283.18,5.98,83.2,11.23
2020/2/23 20:00,983.59,8.48,282.98,5.36,80.7,11.09
2020/2/23 20:10,983.88,8.42,282.89,5.11,79.6,11.05
2020/2/23 20:20,984.06,8.51,282.97,4.83,77.6,11.12
2020/2/23 20:30,984.29,8.69,283.13,4.16,73.1,11.25
2020/2/23 20:40,984.6,8.73,283.14,3.66,70.4,11.28
2020/2/23 20:50,984.99,8.6,282.98,3.56,70.5,11.19
2020/2/23 21:00,985.26,8.57,282.93,3.01,67.96,11.16
2020/2/23 21:10,985.82,8.44,282.75,2.6,66.61,11.06
2020/2/23 21:20,986.25,8.25,282.53,1.75,63.46,10.92
2020/2/23 21:30,986.73,8,282.24,1.21,62.08,10.74
2020/2/23 21:40,987.27,7.79,281.98,1.07,62.34,10.59
2020/2/23 21:50,987.54,7.59,281.76,1.01,62.95,10.44
2020/2/23 22:00,987.89,7.45,281.59,1.1,63.96,10.34
2020/2/23 22:10,988.35,7.35,281.45,1.2,64.88,10.27
2020/2/23 22:20,988.77,7.19,281.26,1.37,66.38,10.16
2020/2/23 22:30,989.14,6.98,281.02,1.43,67.64,10.02
2020/2/23 22:40,989.34,6.71,280.73,1.42,68.87,9.83
2020/2/23 22:50,989.66,6.46,280.45,1.24,69.18,9.66
2020/2/23 23:00,990.06,6.29,280.25,0.78,67.73,9.55
2020/2/23 23:10,990.3,6.15,280.08,-0.22,63.58,9.45
2020/2/23 23:20,990.68,6.01,279.92,-0.39,63.36,9.37
2020/2/23 23:30,990.88,5.79,279.68,-0.45,64.05,9.22
2020/2/23 23:40,990.95,5.69,279.57,-0.53,64.19,9.16
2020/2/23 23:50,991.09,5.53,279.4,-0.31,65.94,9.06
2020/2/24 0:00,991.27,5.26,279.12,-0.5,66.25,8.89
2020/2/24 0:10,991.58,5.08,278.91,-1.29,63.3,8.77
2020/2/24 0:20,991.84,4.87,278.69,-1.31,64.14,8.65
2020/2/24 0:30,992.06,4.69,278.49,-1.36,64.68,8.54
2020/2/24 0:40,992.38,4.71,278.48,-1.53,63.81,8.55
2020/2/24 0:50,992.73,4.84,278.58,-1.66,62.68,8.63
2020/2/24 1:00,992.82,4.93,278.66,-1.59,62.55,8.69
2020/2/24 1:10,993.08,4.9,278.61,-1.37,63.73,8.67
2020/2/24 1:20,993.34,4.94,278.63,-1.18,64.48,8.69
2020/2/24 1:30,993.46,4.88,278.56,-1.25,64.35,8.66
2020/2/24 1:40,993.66,4.82,278.49,-1.47,63.61,8.62
2020/2/24 1:50,993.8,4.76,278.42,-1.66,62.99,8.58
2020/2/24 2:00,994.08,4.67,278.31,-1.53,63.98,8.53
2020/2/24 2:10,994.3,4.57,278.19,-1.45,64.84,8.47
2020/2/24 2:20,994.49,4.41,278.01,-1.5,65.32,8.38
2020/2/24 2:30,994.6,4.13,277.72,-1.65,65.88,8.21
2020/2/24 2:40,994.69,3.87,277.45,-1.76,66.59,8.06
2020/2/24 2:50,994.7,3.69,277.27,-1.86,66.91,7.96
2020/2/24 3:00,994.68,3.58,277.16,-1.91,67.17,7.9
2020/2/24 3:10,994.6,3.49,277.08,-1.79,68.22,7.85
2020/2/24 3:20,994.53,3.55,277.14,-1.7,68.41,7.88
2020/2/24 3:30,994.65,3.58,277.17,-1.81,67.69,7.9
2020/2/24 3:40,994.73,3.51,277.09,-1.88,67.66,7.86
2020/2/24 3:50,994.72,3.45,277.03,-1.99,67.39,7.83
2020/2/24 4:00,994.76,3.44,277.02,-2.07,67.04,7.82
2020/2/24 4:10,994.9,3.47,277.03,-2.05,67.01,7.84
2020/2/24 4:20,995.09,3.47,277.02,-2.01,67.22,7.84
2020/2/24 4:30,995.22,3.47,277.01,-2.02,67.14,7.84
2020/2/24 4:40,995.35,3.45,276.98,-2.01,67.3,7.83
2020/2/24 4:50,995.4,3.4,276.92,-1.99,67.65,7.8
2020/2/24 5:00,995.35,3.28,276.81,-2.05,67.91,7.73
2020/2/24 5:10,995.2,3.24,276.78,-2.12,67.72,7.71
2020/2/24 5:20,995.27,3.25,276.78,-2.23,67.19,7.72
2020/2/24 5:30,995.41,3.17,276.69,-2.24,67.49,7.67
2020/2/24 5:40,995.56,3.07,276.58,-2.26,67.92,7.62
2020/2/24 5:50,995.67,2.93,276.43,-2.27,68.52,7.54
2020/2/24 6:00,995.62,2.76,276.27,-2.25,69.44,7.45
2020/2/24 6:10,995.49,2.67,276.19,-2.21,70.1,7.41
2020/2/24 6:20,995.61,2.78,276.28,-2.13,69.96,7.46
2020/2/24 6:30,995.7,2.89,276.39,-2.06,69.79,7.52
2020/2/24 6:40,995.8,2.92,276.42,-1.99,70,7.54
2020/2/24 6:50,995.63,2.9,276.41,-1.93,70.4,7.53
2020/2/24 7:00,995.68,2.98,276.48,-1.94,70,7.57
2020/2/24 7:10,995.76,3.11,276.6,-1.82,69.95,7.64
2020/2/24 7:20,996.04,3.14,276.61,-1.84,69.67,7.65
2020/2/24 7:30,996.02,3.11,276.58,-1.82,69.92,7.64
2020/2/24 7:40,995.96,3.18,276.66,-1.78,69.78,7.68
2020/2/24 7:50,995.99,3.31,276.79,-1.75,69.3,7.75
2020/2/24 8:00,995.9,3.31,276.8,-1.73,69.38,7.75
2020/2/24 8:10,996.01,3.19,276.67,-1.69,70.2,7.68
2020/2/24 8:20,996.01,3.06,276.54,-1.64,71.1,7.61
2020/2/24 8:30,996.05,3.12,276.59,-1.63,70.9,7.64
2020/2/24 8:40,995.92,3.15,276.63,-1.64,70.7,7.66
2020/2/24 8:50,995.85,3.32,276.81,-1.51,70.5,7.76
2020/2/24 9:00,995.72,3.48,276.98,-1.45,70,7.84
2020/2/24 9:10,995.71,3.61,277.11,-1.34,69.91,7.92
2020/2/24 9:20,995.72,3.64,277.14,-1.37,69.63,7.93
2020/2/24 9:30,995.54,3.76,277.27,-1.29,69.47,8
2020/2/24 9:40,995.37,3.98,277.51,-1.2,68.82,8.13
2020/2/24 9:50,995.28,4.32,277.86,-1.01,68.16,8.32
2020/2/24 10:00,995.16,4.47,278.01,-1.1,67.03,8.41
2020/2/24 10:10,994.99,4.59,278.15,-1.19,66,8.48
2020/2/24 10:20,994.97,4.76,278.32,-1.3,64.68,8.59
2020/2/24 10:30,994.72,4.97,278.55,-1.06,64.9,8.71
2020/2/24 10:40,994.6,4.88,278.47,-1.43,63.51,8.66
2020/2/24 10:50,994.43,4.91,278.51,-1.05,65.2,8.67
2020/2/24 11:00,994.29,4.84,278.45,-0.86,66.45,8.63
2020/2/24 11:10,994.15,4.94,278.57,-0.81,66.23,8.69
2020/2/24 11:20,994.13,5.21,278.83,-0.67,65.67,8.86
2020/2/24 11:30,993.99,5.37,279.01,-0.65,65.02,8.96
2020/2/24 11:40,993.76,5.46,279.12,-1.17,62.21,9.01
2020/2/24 11:50,993.31,5.48,279.18,-1.06,62.6,9.03
2020/2/24 12:00,993.18,5.66,279.36,-1.22,61.14,9.14
2020/2/24 12:10,992.94,5.7,279.43,-1.47,59.8,9.17
2020/2/24 12:20,992.75,5.81,279.55,-1.15,60.77,9.24
2020/2/24 12:30,992.72,5.8,279.54,-1.13,60.95,9.23
2020/2/24 12:40,992.54,5.94,279.7,-1.17,60.14,9.32
2020/2/24 12:50,992.45,5.97,279.73,-1.11,60.32,9.34
2020/2/24 13:00,992.3,6,279.78,-1.01,60.61,9.36
2020/2/24 13:10,992.18,5.99,279.78,-1.01,60.67,9.35
2020/2/24 13:20,991.86,6.03,279.84,-0.99,60.59,9.38
2020/2/24 13:30,991.48,6.17,280.01,-0.9,60.4,9.47
2020/2/24 13:40,991.17,6.22,280.09,-0.93,60.05,9.5
2020/2/24 13:50,990.9,6.15,280.04,-1.17,59.3,9.46
2020/2/24 14:00,990.51,5.87,279.79,-1.4,59.43,9.27
2020/2/24 14:10,990.26,5.48,279.43,-1.28,61.59,9.03
2020/2/24 14:20,990.16,5.01,278.95,-0.69,66.48,8.73
2020/2/24 14:30,989.83,4.2,278.17,-0.57,71,8.25
2020/2/24 14:40,989.28,4,278.01,-0.57,72,8.14
2020/2/24 14:50,989.08,3.96,277.99,-0.39,73.2,8.11
2020/2/24 15:00,988.78,3.88,277.94,-0.07,75.3,8.07
2020/2/24 15:10,988.71,3.42,277.48,0.19,79.3,7.81
2020/2/24 15:20,988.38,3.28,277.36,0.59,82.5,7.73
2020/2/24 15:30,988.02,3.24,277.35,0.74,83.6,7.71
2020/2/24 15:40,987.5,3.22,277.37,0.9,84.7,7.7
2020/2/24 15:50,987.03,3.2,277.39,1.03,85.6,7.69
2020/2/24 16:00,986.62,3.2,277.43,1.24,86.9,7.69
2020/2/24 16:10,986.11,3.14,277.41,1.37,88.1,7.66
2020/2/24 16:20,985.66,3.23,277.54,1.52,88.5,7.71
2020/2/24 16:30,985.31,3.41,277.75,1.49,87.2,7.81
2020/2/24 16:40,984.75,3.65,278.03,1.42,85.3,7.94
2020/2/24 16:50,984.4,3.91,278.32,1.47,84,8.09
2020/2/24 17:00,984,4.1,278.54,1.53,83.3,8.19
2020/2/24 17:10,983.64,4.27,278.74,1.67,83.1,8.29
2020/2/24 17:20,983.19,4.46,278.97,1.8,82.8,8.41
2020/2/24 17:30,983.08,4.63,279.15,1.9,82.4,8.51
2020/2/24 17:40,982.93,4.73,279.26,2.03,82.6,8.57
2020/2/24 17:50,982.71,4.93,279.48,2.19,82.4,8.68
2020/2/24 18:00,982.45,5.11,279.69,2.31,82,8.8
2020/2/24 18:10,982.13,5.23,279.83,2.42,82,8.87
2020/2/24 18:20,981.63,5.35,279.99,2.5,81.8,8.95
2020/2/24 18:30,981.5,5.49,280.14,2.6,81.6,9.03
2020/2/24 18:40,981.32,5.65,280.31,2.74,81.5,9.13
2020/2/24 18:50,981.17,5.76,280.44,2.82,81.3,9.2
2020/2/24 19:00,981.11,5.84,280.52,2.96,81.7,9.25
2020/2/24 19:10,981.08,5.95,280.64,3.07,81.7,9.33
2020/2/24 19:20,980.7,6.04,280.76,3.18,81.8,9.38
2020/2/24 19:30,980.67,6.09,280.81,3.29,82.2,9.42
2020/2/24 19:40,980.68,6.29,281.01,3.43,81.9,9.54
2020/2/24 19:50,980.24,6.51,281.27,3.84,83,9.69
2020/2/24 20:00,980.22,7.05,281.82,4.27,82.4,10.06
2020/2/24 20:10,980.24,7.91,282.68,4.97,81.6,10.67
2020/2/24 20:20,980.2,8.33,283.1,5.15,80.3,10.98
2020/2/24 20:30,980.15,8.52,283.3,5.33,80.3,11.13
2020/2/24 20:40,979.89,8.84,283.64,5.5,79.5,11.37
2020/2/24 20:50,979.73,9.06,283.88,5.59,78.8,11.54
2020/2/24 21:00,979.51,9.26,284.1,5.63,78,11.7
2020/2/24 21:10,979.44,9.36,284.2,5.62,77.4,11.78
2020/2/24 21:20,979.25,9.45,284.31,5.61,76.9,11.85
2020/2/24 21:30,979.29,9.5,284.36,5.61,76.6,11.89
2020/2/24 21:40,979.24,9.48,284.34,5.61,76.7,11.87
2020/2/24 21:50,979.01,9.6,284.48,5.63,76.2,11.97
2020/2/24 22:00,978.79,9.73,284.63,5.64,75.6,12.07
2020/2/24 22:10,978.58,9.86,284.78,5.54,74.4,12.18
2020/2/24 22:20,978.51,9.98,284.9,5.42,73.2,12.28
2020/2/24 22:30,978.59,10.02,284.94,5.42,73,12.31
2020/2/24 22:40,978.39,9.89,284.82,5.49,74,12.2
2020/2/24 22:50,978.35,9.8,284.74,5.52,74.6,12.13
2020/2/24 23:00,978.29,9.86,284.8,5.42,73.8,12.18
2020/2/24 23:10,978.21,9.91,284.86,5.35,73.2,12.22
2020/2/24 23:20,978.24,9.78,284.73,5.44,74.3,12.11
2020/2/24 23:30,978.23,9.61,284.56,5.5,75.5,11.98
2020/2/24 23:40,978.23,9.51,284.46,5.52,76.1,11.9
2020/2/24 23:50,978.23,9.55,284.5,5.47,75.6,11.93
2020/2/25 0:00,978.11,9.52,284.48,5.51,76,11.9
2020/2/25 0:10,978.06,9.43,284.39,5.58,76.8,11.83
2020/2/25 0:20,978.02,9.34,284.3,5.62,77.5,11.76
2020/2/25 0:30,977.99,9.35,284.31,5.57,77.2,11.77
2020/2/25 0:40,977.72,9.45,284.44,5.48,76.2,11.85
2020/2/25 0:50,977.61,9.54,284.54,5.42,75.4,11.92
2020/2/25 1:00,977.57,9.61,284.61,5.35,74.7,11.98
2020/2/25 1:10,977.45,9.68,284.69,5.32,74.2,12.03
2020/2/25 1:20,977.35,9.67,284.69,5.31,74.2,12.02
2020/2/25 1:30,977.26,9.66,284.69,5.28,74.1,12.02
2020/2/25 1:40,977.11,9.7,284.74,5.26,73.8,12.05
2020/2/25 1:50,977.07,9.76,284.8,5.23,73.3,12.1
2020/2/25 2:00,977.24,9.74,284.77,5.24,73.5,12.08
2020/2/25 2:10,977.02,9.74,284.79,5.21,73.3,12.08
2020/2/25 2:20,976.91,9.79,284.85,5.21,73.1,12.12
2020/2/25 2:30,976.78,9.76,284.83,5.23,73.3,12.1
2020/2/25 2:40,976.66,9.72,284.8,5.21,73.4,12.06
2020/2/25 2:50,976.58,9.62,284.7,5.25,74.1,11.98
2020/2/25 3:00,976.44,9.54,284.63,5.26,74.6,11.92
2020/2/25 3:10,976.27,9.49,284.6,5.29,75,11.88
2020/2/25 3:20,976.05,9.42,284.55,5.3,75.4,11.82
2020/2/25 3:30,975.92,9.41,284.55,5.39,75.9,11.82
2020/2/25 3:40,975.74,9.35,284.5,5.39,76.2,11.77
2020/2/25 3:50,975.67,9.33,284.49,5.39,76.3,11.75
2020/2/25 4:00,975.55,9.25,284.42,5.4,76.8,11.69
2020/2/25 4:10,975.42,9.21,284.39,5.4,77,11.66
2020/2/25 4:20,975.28,9.19,284.38,5.44,77.3,11.64
2020/2/25 4:30,975.33,9.16,284.34,5.44,77.5,11.62
2020/2/25 4:40,975.37,9.17,284.35,5.49,77.7,11.63
2020/2/25 4:50,975.36,9.28,284.46,5.52,77.3,11.71
2020/2/25 5:00,975.34,9.34,284.52,5.56,77.2,11.76
2020/2/25 5:10,975.27,9.34,284.53,5.58,77.3,11.76
2020/2/25 5:20,975.33,9.39,284.58,5.61,77.2,11.8
2020/2/25 5:30,975.17,9.41,284.61,5.58,76.9,11.82
2020/2/25 5:40,975.15,9.39,284.59,5.56,76.9,11.8
2020/2/25 5:50,975.21,9.37,284.57,5.55,77,11.78
2020/2/25 6:00,975.16,9.31,284.51,5.57,77.4,11.74
2020/2/25 6:10,974.99,9.19,284.4,5.57,78,11.64
2020/2/25 6:20,975.1,9.21,284.41,5.59,78,11.66
2020/2/25 6:30,975.22,9.19,284.38,5.6,78.2,11.64
2020/2/25 6:40,975.15,9.21,284.41,5.59,78,11.66
2020/2/25 6:50,974.99,9.22,284.43,5.56,77.8,11.67
2020/2/25 7:00,974.85,9.15,284.37,5.56,78.2,11.61
2020/2/25 7:10,974.69,9.08,284.32,5.55,78.5,11.56
2020/2/25 7:20,974.68,9.08,284.32,5.57,78.6,11.56
2020/2/25 7:30,974.79,9.07,284.3,5.61,78.9,11.55
2020/2/25 7:40,974.86,9.08,284.3,5.61,78.8,11.56
2020/2/25 7:50,974.87,8.98,284.2,5.76,80.2,11.48
2020/2/25 8:00,974.86,8.48,283.7,6.06,84.7,11.09
2020/2/25 8:10,974.72,8.23,283.46,6.2,87,10.91
2020/2/25 8:20,974.62,8.32,283.56,6.29,87,10.97
2020/2/25 8:30,974.44,8.42,283.67,6.24,86.1,11.05
2020/2/25 8:40,974.33,8.63,283.89,6.04,83.7,11.21
2020/2/25 8:50,974.2,8.88,284.16,5.84,81.2,11.4
2020/2/25 9:00,974.04,9.08,284.37,5.66,79.1,11.56
2020/2/25 9:10,973.88,9.31,284.62,5.53,77.2,11.74
2020/2/25 9:20,973.81,9.37,284.68,5.52,76.8,11.78
2020/2/25 9:30,973.79,9.35,284.66,5.52,76.9,11.77
2020/2/25 9:40,973.77,9.31,284.63,5.53,77.2,11.74
2020/2/25 9:50,973.73,9.28,284.6,5.52,77.3,11.71
2020/2/25 10:00,973.65,9.28,284.61,5.47,77,11.71
2020/2/25 10:10,973.64,9.28,284.61,5.45,76.9,11.71
2020/2/25 10:20,973.57,9.28,284.61,5.39,76.6,11.71
2020/2/25 10:30,973.45,9.28,284.62,5.39,76.6,11.71
2020/2/25 10:40,973.33,9.26,284.61,5.34,76.4,11.7
2020/2/25 10:50,973.28,9.26,284.62,5.3,76.2,11.7
2020/2/25 11:00,973.22,9.23,284.59,5.25,76.1,11.67
2020/2/25 11:10,973.16,9.1,284.46,5.26,76.8,11.57
2020/2/25 11:20,973.16,9.1,284.46,5.18,76.4,11.57
2020/2/25 11:30,973.13,9.16,284.53,5.2,76.2,11.62
2020/2/25 11:40,973.04,9.18,284.56,5.22,76.2,11.63
2020/2/25 11:50,972.98,9.31,284.69,5.31,76,11.74
2020/2/25 12:00,972.87,9.57,284.96,5.31,74.7,11.94
2020/2/25 12:10,972.77,9.58,284.98,5.25,74.3,11.95
2020/2/25 12:20,972.63,9.18,284.59,5.45,77.4,11.63
2020/2/25 12:30,972.57,8.95,284.36,5.53,79.1,11.45
